URL,Size,Number of outlinks,Content Type
https://www.wsj.com/articles/words-to-probe-our-deepest-thoughts-1530894071,1030220,257,text/html
https://www.wsj.com/articles/glenn-close-shares-a-few-of-her-favorite-things-1532449884,1063234,267,text/html
https://www.wsj.com/policy/copyright-policy?mod=podcasts,588103,238,text/html
https://www.wsj.com/articles/a-scene-beyond-time-1535143872,1028785,257,text/html
http://www.wsj.com/public/page/archive-2018-8-27.html,176514,600,text/html
https://www.wsj.com/articles/the-link-between-urban-sprawl-and-life-expectancy-1537149600,1054670,288,text/html
https://www.wsj.com/articles/amarin-surges-on-fish-oil-drug-data-1537813241,1033129,260,text/html
http://www.wsj.com/public/page/archive-2018-6-05.html,184929,614,text/html
https://www.wsj.com/articles/rooted-in-americas-heartland-1536954435,1029645,257,text/html
https://www.wsj.com/articles/how-cannabis-is-making-its-way-into-skin-care-1532357916,1062607,266,text/html
https://www.wsj.com/articles/the-pacific-war-in-color-the-enemy-underground-review-war-vividly-rendered-1531430686,1033763,258,text/html
https://www.wsj.com/apple-touch-icon.png,7398,4,image/png
https://www.wsj.com/articles/should-doctors-routinely-talk-to-patients-about-gun-use-1529892361,1053514,288,text/html
http://www.wsj.com/public/page/archive-2018-1-24.html,195565,636,text/html
https://www.wsj.com/articles/a-momentous-wagnerian-film-1529081527,1030781,257,text/html
https://www.wsj.com/articles/how-producer-jason-blum-is-disrupting-hollywood-1531750907,1063594,266,text/html
https://www.wsj.com/articles/a-symbol-of-britains-will-to-survive-1526069509,1030345,257,text/html
https://www.wsj.com/articles/new-promise-for-bone-marrow-transplants-1527559680,1055184,290,text/html
https://www.wsj.com/articles/to-help-alzheimers-patients-a-care-center-recreates-the-1950s-1537278209,1034627,261,text/html
https://www.wsj.com/articles/beauty-in-full-bloom-1523640681,1030209,257,text/html
https://www.wsj.com/articles/rescuers-struggle-to-reach-survivors-of-indonesia-earthquake-tsunami-1538312324,1029688,256,text/html
https://www.wsj.com/news/author/8560,414944,247,text/html
https://www.wsj.com/articles/miranda-kerr-reveals-whats-on-her-iphone-1534949279,1061621,266,text/html
https://www.wsj.com/articles/portraiture-as-propaganda-1534540774,1029699,257,text/html
https://www.wsj.com/articles/new-hotel-or-affordable-housing-race-is-on-to-define-opportunity-zones-1531474200,1035276,261,text/html
https://www.wsj.com/articles/bank-of-canada-may-raise-rates-despite-nafta-breakdown-1536264597,1033116,259,text/html
https://www.wsj.com/articles/four-notable-new-yorkers-on-their-top-fall-arts-events-1536238801,1034707,260,text/html
https://www.wsj.com/amp/articles/red-ink-floods-ipo-market-1538388000,54965,40,text/html
https://www.wsj.com/articles/picassos-hidden-figures-1527873163,1030611,257,text/html
https://www.wsj.com/articles/documentary-love-cecil-heads-to-new-york-city-1530301609,1062996,266,text/html
https://www.wsj.com/articles/europe-defeats-u-s-to-win-ryder-cup-1538319791,1031775,260,text/html
https://www.wsj.com/articles/get-to-know-the-artist-who-has-performed-with-solange-knowles-and-the-yeah-yeah-yeahs-1532700463,1064882,266,text/html
https://www.wsj.com/news/author/8663,616753,270,text/html
https://www.wsj.com/news/author/7346,446754,252,text/html
https://www.wsj.com/articles/high-hopes-for-a-gene-therapy-come-with-fears-over-cost-1537796721,956690,36,text/html
https://www.wsj.com/articles/how-to-provide-better-incentives-to-organ-donors-1529892120,1054520,289,text/html
https://www.wsj.com/articles/whats-the-best-way-to-get-rid-of-pills-you-dont-use-1537968141,1031195,258,text/html
https://www.wsj.com/articles/red-ink-floods-ipo-market-1538388000,1033630,261,text/html
https://www.wsj.com/amp/articles/german-police-arrest-six-suspected-neo-nazis-ahead-of-planned-attack-1538414051,48205,26,text/html
https://www.wsj.com/articles/a-day-in-the-life-of-maverick-carter-1536760782,1062553,266,text/html
https://www.wsj.com/articles/photos-of-the-day-sept-30-1538355453,1029094,256,text/html
https://www.wsj.com/articles/german-police-arrest-six-suspected-neo-nazis-ahead-of-planned-attack-1538414051,1033091,259,text/html
https://www.wsj.com/articles/wyeth-review-a-painters-reputation-restored-1536262587,1031844,257,text/html
https://www.wsj.com/articles/medtronic-to-buy-mazor-robotics-for-1-6-billion-1537501377,1033544,260,text/html
https://www.wsj.com/articles/canada-job-creation-surges-in-july-1533906226,1031360,259,text/html
https://www.wsj.com/articles/hilariously-stuck-between-modernity-and-the-past-1524860967,1030705,257,text/html
https://www.wsj.com/articles/tencent-targets-business-customers-in-restructuring-plan-1538329670,1033991,259,text/html
https://www.wsj.com/video/why-china-and-the-us-are-vying-for-dominance-in-pakistan/D97F5CE4-5ADB-4992-8960-65811E0B2283.html,77719,98,text/html
https://www.wsj.com/articles/sharp-objects-review-beat-down-on-the-beat-1530824663,1031760,257,text/html
http://www.wsj.com/WSJ_Alerts/OnWine/OnWine_preview.html,16113,17,text/html
https://www.wsj.com/articles/canada-shootings-spur-debate-over-gun-control-1534100184,1032060,260,text/html
https://www.wsj.com/policy/data-policy?mod=podcasts,588279,238,text/html
https://www.wsj.com/articles/bank-of-canada-seen-as-on-hold-until-october-1536074109,1032782,259,text/html
https://www.wsj.com/articles/young-cancer-patients-in-poor-countries-get-a-boost-1537968549,1032387,258,text/html
https://www.wsj.com/articles/ordeal-by-innocence-review-a-suspect-in-the-family-1533852189,1032038,258,text/html
https://www.wsj.com/articles/wsj-magazine-contributors-june-july-2018-1527799504,1062213,266,text/html
http://www.wsj.com/public/page/archive-2018-1-12.html,189749,625,text/html
https://www.wsj.com/articles/minding-the-gap-review-the-perilous-road-to-maturity-1534457153,1032005,257,text/html
http://www.wsj.com/newsletter/BOTWT/BOTWT_preview.html,37960,33,text/html
https://www.wsj.com/articles/drugmakers-free-services-spur-government-scrutiny-1537531201,1033466,258,text/html
https://www.wsj.com/articles/canada-cpi-slows-in-august-1537534720,1032037,259,text/html
http://www.wsj.com/public/page/0_0_WEmail_0027-preview.html,25336,24,text/html
https://www.wsj.com/articles/she-collects-marathons-between-deals-for-microsoft-1537190723,954080,33,text/html
https://www.wsj.com/articles/derren-brown-miracle-review-deception-on-the-stage-and-under-the-steeple-1529614401,1031555,257,text/html
https://www.wsj.com/articles/california-becomes-first-state-to-mandate-female-board-directors-1538341932,1034360,259,text/html
https://www.wsj.com/articles/3-skincare-experts-on-their-favorite-things-1535037500,1062490,266,text/html
https://www.wsj.com/articles/betty-white-first-lady-of-television-review-1534457122,1030836,257,text/html
http://www.wsj.com/public/page/0_0_WEmail_0033-preview.html,29271,37,text/html
https://www.wsj.com/articles/m-b-a-applications-keep-falling-in-u-s-this-year-hitting-even-elite-schools-1538366461,1075724,266,text/html
https://www.wsj.com/articles/canada-inflation-rate-nears-seven-year-high-in-july-1534512515,1033411,259,text/html
https://www.wsj.com/articles/dancing-through-a-familys-dark-times-1538218800,953125,33,text/html
http://www.wsj.com/WSJ_Alerts/IntelligentInvestor/IntelligentInvestor_preview.html,16179,17,text/html
https://www.wsj.com/articles/outback-the-kimberley-comes-alive-review-awesome-australia-1532643466,1031961,258,text/html
https://www.wsj.com/articles/q-a-with-glenn-close-the-star-of-the-wife-1534515017,1063447,267,text/html
http://www.wsj.com/public/page/archive-2018-8-11.html,143237,525,text/html
https://www.wsj.com/articles/a-winning-group-of-cheaters-1538153202,1030904,257,text/html
https://www.wsj.com/articles/canada-says-new-trade-pact-removes-uncertainty-1538415928,1033566,261,text/html
https://www.wsj.com/articles/intimations-of-medieval-mortality-1530300502,1029921,257,text/html
http://www.wsj.com/newsletter/WSJCity_preview.html,44527,49,text/html
https://www.wsj.com/articles/behind-the-velvet-rope-at-nightclub-studio-54-1536762547,1062511,266,text/html
http://www.wsj.com/newsletter/HeardRundown/HeardRundown_preview.html,31693,20,text/html
https://www.wsj.com/articles/a-brave-new-habitat-1538338066,1031148,260,text/html
https://www.wsj.com/articles/tangled-lies-review-terror-in-the-wake-of-the-missing-1535055396,1032745,258,text/html
https://www.wsj.com/articles/canada-inflation-hit-six-year-plus-high-in-june-1532091254,1031499,259,text/html
https://www.wsj.com/articles/murphy-brown-review-crossed-signals-1538078715,1029561,257,text/html
https://www.wsj.com/articles/ge-names-new-ceo-replacing-flannery-1538392715,1036771,264,text/html
http://www.wsj.com/public/page/archive-2018-5-23.html,195737,639,text/html
http://www.wsj.com/WSJ_Alerts/PersonalTechnology/PersonalTechnology_preview.html,16104,18,text/html
https://www.wsj.com/articles/alexander-skarsgard-in-his-element-1536240618,1062327,265,text/html
http://www.wsj.com/public/page/archive-2018-3-01.html,207234,663,text/html
https://www.wsj.com/articles/this-is-no-mere-job-interview-1538313919,1031837,257,text/html
https://www.wsj.com/articles/we-all-speak-american-1533916021,1031179,257,text/html
https://www.wsj.com/articles/bank-of-canada-holds-benchmark-rate-steady-1536159037,1031439,259,text/html
https://www.wsj.com/articles/a-man-among-gods-1537555656,1030183,257,text/html
https://www.wsj.com/articles/a-golf-obsession-with-balance-at-the-core-1537621200,953874,34,text/html
http://www.wsj.com/public/page/archive-2018-2-06.html,195166,634,text/html
https://www.wsj.com/articles/what-trump-and-his-foes-get-wrong-about-immigrants-1536101990,1031068,260,text/html
http://www.wsj.com/public/page/archive-2018-4-28.html,135848,514,text/html
https://www.wsj.com/video/browse/life-culture/sports,49227,109,text/html
https://www.wsj.com/articles/castle-rock-review-a-town-of-many-miseries-1532033525,1030152,257,text/html
https://www.wsj.com/articles/canada-sees-no-evidence-toronto-shooting-linked-to-broader-terrorism-1532456710,1033199,260,text/html
http://www.wsj.com/public/page/rss_news_and_feeds.html?mod=podcasts%3Fmod%3Dpodcasts,141810,264,text/html
https://www.wsj.com/articles/from-a-london-bookstore-to-the-u-s-reader-1530800834,1031958,260,text/html
http://www.wsj.com/public/page/archive-2018-9-10.html,179032,602,text/html
https://www.wsj.com/articles/instagrams-kevin-systrom-on-the-platform-he-built-for-one-billion-users-1537886795,1065359,265,text/html
http://www.wsj.com/public/page/archive-2018-9-05.html,125563,493,text/html
https://www.wsj.com/articles/canada-gdp-grew-in-july-led-by-manufacturing-output-gains-1538140239,1032188,259,text/html
https://www.wsj.com/articles/sailing-the-globe-in-a-gallery-1533321581,1031750,257,text/html
http://www.wsj.com/public/page/archive-2018-9-22.html,125704,490,text/html
http://www.wsj.com/public/page/archive-2018-1-07.html,158510,564,text/html
https://www.wsj.com/articles/is-it-possible-to-reinvent-opera-this-group-is-trying-1537454992,1063733,266,text/html
http://www.wsj.com/public/page/archive-2018-6-22.html,184243,617,text/html
https://www.wsj.com/articles/woman-accuses-soccer-star-cristiano-ronaldo-of-rape-in-2009-1538352671,1032225,259,text/html
https://www.wsj.com/articles/a-multidimensional-religious-story-1528480799,1030649,257,text/html
https://www.wsj.com/articles/canada-rethinks-defense-of-dairy-farmers-as-industrys-heft-wanes-1536926400,1037833,261,text/html
http://www.wsj.com/public/page/archive-2018-3-17.html,140462,519,text/html
http://www.wsj.com/public/page/archive-2018-3-29.html,196997,639,text/html
https://www.wsj.com/articles/the-top-5-ceo-conferences-catering-to-the-worlds-power-players-1531233550,1065117,268,text/html
http://www.wsj.com/public/page/archive-2018-6-17.html,150392,542,text/html
https://www.wsj.com/articles/low-voter-turnout-puts-macedonian-name-change-in-doubt-1538347804,1032546,259,text/html
https://www.wsj.com/articles/nine-injured-in-shooting-in-toronto-1532319866,1034207,262,text/html
https://www.wsj.com/articles/king-lear-review-a-timeless-tale-with-a-modern-king-1538078654,1030917,257,text/html
http://www.wsj.com/public/page/archive-2018-2-18.html,138996,516,text/html
https://www.wsj.com/articles/dining-with-and-without-a-glowing-screen-1538326168,1030425,257,text/html
https://www.wsj.com/articles/getting-around-is-about-to-get-harder-for-minorities-1534287657,1032416,260,text/html
http://www.wsj.com/public/page/archive-2018-7-21.html,140911,524,text/html
http://www.wsj.com/public/page/archive-2018-9-01.html,136275,515,text/html
https://www.wsj.com/articles/longing-violence-and-social-rank-1527278581,1029915,257,text/html
https://www.wsj.com/articles/canadas-trade-deficit-narrowed-in-sharply-june-1533301962,1032738,259,text/html
http://www.wsj.com/public/page/archive-2018-3-10.html,137992,515,text/html
https://www.wsj.com/articles/cadillac-reverses-out-of-the-big-apple-1538312401,1030101,261,text/html
https://www.wsj.com/articles/when-district-judges-try-to-run-the-country-1531868155,1032182,260,text/html
http://www.wsj.com/public/page/archive-2018-1-16.html,189548,626,text/html
https://www.wsj.com/articles/canadagdprose-inmay-beating-expectations-1533043710,1032173,259,text/html
https://www.wsj.com/articles/endeavour-review-hope-meets-uncertainty-1532643505,1030672,258,text/html
https://www.wsj.com/articles/massive-election-rallies-reflect-deep-divisions-in-brazil-1538335168,1032317,257,text/html
https://www.wsj.com/articles/bipartisanship-on-bail-1537916063,1030301,260,text/html
http://www.wsj.com/public/page/archive-2018-3-30.html,179330,604,text/html
https://www.wsj.com/articles/lets-talk-about-the-black-abortion-rate-1531263697,1031799,260,text/html
http://www.wsj.com/public/page/archive-2018-3-25.html,158936,561,text/html
https://www.wsj.com/articles/mad-dog-made-review-choose-your-weapon-1533233936,1031631,257,text/html
https://www.wsj.com/articles/nafta-isnt-dead-yet-despite-missed-deadline-1538127000,1035772,260,text/html
https://www.wsj.com/articles/u-s-stocks-open-fourth-quarter-near-record-highs-but-face-hurdles-1538316001,1034221,259,text/html
https://www.wsj.com/articles/the-media-keep-falling-into-the-trump-trap-1534892905,1030690,260,text/html
http://www.wsj.com/public/page/archive-2018-1-19.html,188503,622,text/html
https://www.wsj.com/articles/barbecued-beef-heart-anyone-offal-enjoys-its-foodie-moment-1536243262,955545,35,text/html
https://www.wsj.com/articles/third-times-the-charm-for-obama-in-midterms-1536705458,1031636,260,text/html
http://www.wsj.com/public/page/archive-2018-5-15.html,194334,632,text/html
https://www.wsj.com/articles/trudeau-faces-growing-doubts-over-canadas-refugee-policy-1533288601,1034474,261,text/html
https://www.wsj.com/articles/debilitated-but-infinitely-human-1535732524,1031580,257,text/html
http://www.wsj.com/public/page/archive-2018-2-14.html,191247,627,text/html
https://www.wsj.com/articles/a-critique-of-identity-politicsfrom-obama-1532473677,1031138,260,text/html
